ElapsedTime_s,Height_km,Latitude_deg,LongitudeW_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,LongitudeOfTheSun,SubsolarLatitude_deg,SubsolarLongitudeW_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,H2nd_m3,H2mass_pct,H2mole_pct,H2amw,Hend_m3,Hemass_pct,Hemole_pct,Heamw,CH4nd_m3,CH4mass_pct,CH4mole_pct,CH4amw,
0.0,-200.000,22.00,48.00,25274.273,25474.273,8.874,238.9,3.959e+06,5.036e+00,90.698,118.810,1072.7,1.000e+05,39.593,-333.645,238.9,3.959e+06,5.036e+00,0.0,4.937e+00,5.137e+00,5.076e+00,0.8,1.98,1068.5,0.00,0.0,-2.0,2.0,0.8,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.1619e+27,3.292e+03,1.464e+00,2.611,1.0336,9.5995e+26,63.92,82.62,2.02,1.7812e+26,23.49,15.33,4.00,2.3819e+25,12.59,2.05,16.04,
500.0,-160.000,22.30,48.50,25312.076,25472.076,8.847,206.1,2.468e+06,3.520e+00,81.355,107.584,1016.9,1.000e+05,24.681,-260.827,206.1,2.468e+06,3.520e+00,0.0,3.451e+00,3.591e+00,3.596e+00,2.2,1.98,1006.1,132.62,0.0,-2.0,2.0,2.2,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,48.42,46.51,315.14,18.22,75.14,171.92,19.81,62064.0,8.1226e+26,3.402e+03,1.475e+00,2.611,1.0684,6.7109e+26,63.92,82.62,2.02,1.2452e+26,23.49,15.33,4.00,1.6651e+25,12.59,2.05,16.04,
1000.0,-120.000,22.60,49.00,25349.856,25469.856,8.820,173.5,1.438e+06,2.353e+00,67.463,92.049,957.0,1.000e+05,14.383,-179.859,173.5,1.438e+06,2.353e+00,0.0,2.307e+00,2.400e+00,2.360e+00,0.3,1.98,955.6,149.15,0.0,-2.0,2.0,0.3,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,48.42,46.51,312.24,18.45,77.06,171.92,19.81,62064.0,5.4290e+26,3.524e+03,1.498e+00,2.611,1.1066,4.4855e+26,63.92,82.62,2.02,8.3228e+25,23.49,15.33,4.00,1.1129e+25,12.59,2.05,16.04,
1500.0,-80.000,22.90,49.50,25387.614,25467.614,8.794,141.1,7.599e+05,1.488e+00,55.980,80.258,884.5,1.000e+05,7.599,-113.526,141.1,7.599e+05,1.488e+00,0.0,1.459e+00,1.518e+00,1.475e+00,-0.8,1.98,888.2,170.37,0.0,-2.0,2.0,-0.8,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,48.42,46.51,309.34,18.68,78.95,171.92,19.81,62064.0,3.4333e+26,3.620e+03,1.532e+00,2.611,1.1367,2.8366e+26,63.92,82.62,2.02,5.2632e+25,23.49,15.33,4.00,7.0382e+24,12.59,2.05,16.04,
2000.0,-40.000,23.20,50.00,25425.350,25465.350,8.767,108.9,3.384e+05,8.517e-01,42.339,61.834,791.9,1.000e+05,3.384,-51.609,108.9,3.384e+05,8.517e-01,0.0,8.350e-01,8.687e-01,8.591e-01,0.9,1.98,788.5,198.63,0.0,-2.0,2.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,306.44,18.90,80.79,171.92,19.81,62064.0,1.9657e+26,3.648e+03,1.578e+00,2.611,1.1455,1.6240e+26,63.92,82.62,2.02,3.0134e+25,23.49,15.33,4.00,4.0297e+24,12.59,2.05,16.04,
2500.0,0.000,23.50,50.50,25463.063,25463.063,8.740,76.4,1.000e+05,3.788e-01,31.846,40.061,656.3,1.000e+05,1.000,-0.000,76.4,1.000e+05,3.788e-01,0.0,3.713e-01,3.863e-01,3.928e-01,3.7,1.98,644.5,238.11,0.0,-2.0,2.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.43,46.51,303.54,19.13,82.58,171.92,19.81,62064.0,9.4226e+25,3.456e+03,1.632e+00,2.421,1.0061,7.8998e+25,69.96,83.84,2.02,1.4597e+25,25.60,15.49,4.00,6.3138e+23,4.44,0.67,16.04,
3000.0,40.000,23.80,51.00,25500.755,25460.755,8.714,54.3,2.000e+04,1.031e-01,22.013,23.749,567.7,1.000e+05,0.200,35.429,54.3,2.000e+04,1.031e-01,0.0,9.502e-02,1.119e-01,1.046e-01,1.5,8.17,563.5,630.34,0.0,-7.8,8.5,1.5,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,48.43,46.51,300.64,19.36,84.33,171.92,19.81,62064.0,2.6644e+25,3.572e+03,1.661e+00,2.330,1.0013,2.2485e+25,73.15,84.39,2.02,4.1564e+24,26.78,15.60,4.00,2.6644e+21,0.07,0.01,16.04,
3500.0,80.000,24.10,51.50,25538.425,25458.425,8.688,55.2,3.170e+03,1.607e-02,22.471,21.418,571.7,1.000e+05,0.032,77.556,55.2,3.170e+03,1.607e-02,0.0,1.398e-02,1.848e-02,1.473e-02,-8.3,14.02,597.2,630.37,0.0,-13.0,15.0,-8.3,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,48.43,46.51,297.74,19.58,86.01,171.92,19.81,62064.0,4.1541e+24,3.573e+03,1.657e+00,2.330,1.0013,3.5065e+24,73.18,84.41,2.02,6.4721e+23,26.75,15.58,4.00,4.1541e+20,0.07,0.01,16.04,
4000.0,120.000,24.40,52.00,25576.074,25456.074,8.662,64.8,6.320e+02,2.729e-03,26.002,23.507,616.8,1.000e+05,0.006,131.675,64.8,6.320e+02,2.729e-03,0.0,2.392e-03,3.113e-03,3.228e-03,18.3,13.22,567.1,409.03,0.0,-12.4,14.1,18.3,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.43,46.51,294.84,19.81,87.63,171.92,19.81,62064.0,7.0546e+23,3.574e+03,1.643e+00,2.329,1.0013,5.9562e+23,73.21,84.43,2.02,1.0977e+23,26.72,15.56,4.00,7.0546e+19,0.07,0.01,16.04,
4500.0,160.000,24.70,52.50,25613.701,25453.701,8.636,70.9,1.741e+02,6.837e-04,48.410,38.770,644.9,1.000e+05,0.002,307.571,70.9,1.741e+02,6.837e-04,0.0,6.041e-04,7.738e-04,6.738e-04,-1.5,12.41,649.6,262.45,0.0,-11.6,13.2,-1.5,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.43,46.51,291.94,20.04,89.18,171.92,19.81,62064.0,1.7759e+23,3.591e+03,1.634e+00,2.318,1.0013,1.5093e+23,74.05,84.99,2.02,2.6638e+22,25.88,15.00,4.00,1.7759e+19,0.07,0.01,16.04,
5000.0,200.000,25.00,53.00,25651.308,25451.308,8.610,123.5,7.667e+01,1.729e-04,51.475,35.034,829.0,1.000e+05,0.001,369.250,123.5,7.667e+01,1.729e-04,0.0,1.540e-04,1.942e-04,1.468e-04,-15.1,11.60,899.9,242.65,0.0,-10.9,12.3,-15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.43,46.51,289.04,20.26,90.66,171.92,19.81,62064.0,4.4975e+22,3.591e+03,1.550e+00,2.318,1.0013,3.8225e+22,74.05,84.99,2.02,6.7463e+21,25.88,15.00,4.00,4.4975e+18,0.07,0.01,16.04,
5500.0,240.000,25.30,53.50,25688.895,25448.895,8.584,132.3,3.741e+01,7.874e-05,57.205,60.802,854.0,1.000e+05,0.000,451.402,132.3,3.741e+01,7.874e-05,0.0,7.071e-05,8.769e-05,6.055e-05,-23.1,10.78,973.9,225.62,0.0,-10.2,11.4,-23.1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,48.43,46.51,286.14,20.49,92.07,171.92,19.81,62064.0,2.0454e+22,3.591e+03,1.535e+00,2.318,1.0013,1.7384e+22,74.05,84.99,2.02,3.0681e+21,25.88,15.00,4.00,2.0454e+18,0.07,0.01,16.04,
6000.0,280.000,25.60,54.00,25726.462,25446.462,8.559,124.6,1.801e+01,4.025e-05,52.536,59.427,832.4,1.000e+05,0.000,452.958,124.6,1.801e+01,4.025e-05,0.0,3.644e-05,4.446e-05,4.024e-05,-0.0,9.96,832.5,210.82,0.0,-9.5,10.5,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.43,46.51,283.24,20.72,93.39,171.92,19.81,62064.0,1.0456e+22,3.591e+03,1.548e+00,2.318,1.0013,8.8865e+21,74.05,84.99,2.02,1.5684e+21,25.88,15.00,4.00,1.0456e+18,0.07,0.01,16.04,
6500.0,320.000,25.90,54.50,25764.008,25444.008,8.533,119.3,8.360e+00,1.951e-05,52.232,55.550,816.9,1.000e+05,0.000,490.427,119.3,8.360e+00,1.951e-05,0.0,1.774e-05,2.146e-05,1.894e-05,-2.9,9.55,829.2,197.84,0.0,-9.1,10.0,-2.9,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.43,46.51,280.34,20.94,94.63,171.92,19.81,62064.0,5.0682e+21,3.591e+03,1.558e+00,2.318,1.0014,4.3075e+21,74.05,84.99,2.02,7.6023e+20,25.88,15.00,4.00,5.0682e+17,0.07,0.01,16.04,
7000.0,360.000,26.20,55.00,25801.535,25441.535,8.508,126.7,3.831e+00,8.423e-06,67.459,52.338,838.2,1.000e+05,0.000,686.042,126.7,3.831e+00,8.423e-06,0.0,7.657e-06,9.265e-06,8.752e-06,3.9,9.55,822.3,194.83,0.0,-9.1,10.0,3.9,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.43,46.51,277.44,21.17,95.78,171.92,19.81,62064.0,2.1881e+21,3.591e+03,1.545e+00,2.318,1.0014,1.8597e+21,74.05,84.99,2.02,3.2822e+20,25.88,15.00,4.00,2.1881e+17,0.07,0.01,16.04,
7500.0,400.000,26.50,55.50,25839.043,25439.043,8.483,147.3,1.265e+00,2.392e-06,33.312,29.811,894.2,1.000e+05,0.000,375.687,147.3,1.265e+00,2.392e-06,0.0,2.174e-06,2.631e-06,2.909e-06,21.6,9.55,810.8,194.82,0.0,-9.1,10.0,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.43,46.51,274.54,21.40,96.83,171.92,19.81,62064.0,6.2123e+20,3.591e+03,1.512e+00,2.318,1.0013,5.2798e+20,74.05,84.99,2.02,9.3184e+19,25.88,15.00,4.00,6.2123e+16,0.07,0.01,16.04,
8000.0,440.000,26.80,56.00,25876.532,25436.532,8.458,159.6,6.755e-01,1.179e-06,61.602,54.797,926.5,1.000e+05,0.000,733.393,159.6,6.755e-01,1.179e-06,0.0,1.072e-06,1.297e-06,1.208e-06,2.5,9.55,915.2,194.80,0.0,-9.1,10.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.43,46.51,271.64,21.62,97.79,171.92,19.81,62064.0,3.0620e+20,3.591e+03,1.498e+00,2.318,1.0014,2.6024e+20,74.05,84.99,2.02,4.5931e+19,25.88,15.00,4.00,3.0621e+16,0.07,0.01,16.04,
8500.0,480.000,27.10,56.50,25914.002,25434.002,8.433,187.7,3.222e-01,4.781e-07,221.627,135.383,996.2,1.000e+05,0.000,2802.598,187.7,3.222e-01,4.781e-07,0.0,4.346e-07,5.259e-07,4.902e-07,2.5,9.55,983.8,194.78,0.0,-9.1,10.0,2.5,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,48.43,46.51,268.74,21.85,98.64,171.92,19.81,62064.0,1.2418e+20,3.591e+03,1.473e+00,2.318,1.0013,1.0554e+20,74.05,84.99,2.02,1.8627e+19,25.88,15.00,4.00,1.2418e+16,0.07,0.01,16.04,
9000.0,520.000,27.40,57.00,25951.453,25431.453,8.409,234.4,1.996e-01,2.212e-07,148.246,89.767,1137.4,1.000e+05,0.000,1945.620,234.4,1.996e-01,2.212e-07,0.0,1.986e-07,2.465e-07,2.257e-07,2.0,10.82,1126.1,194.76,0.0,-10.2,11.4,2.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,48.43,46.51,265.84,22.08,99.38,171.92,19.81,62064.0,6.1579e+19,3.849e+03,1.434e+00,2.164,1.0017,5.7151e+19,86.65,92.81,2.02,4.4214e+18,13.27,7.18,4.00,6.1579e+15,0.07,0.01,16.04,
9500.0,560.000,27.70,57.50,25988.887,25428.887,8.384,269.9,1.537e-01,1.447e-07,210.770,130.144,1227.7,1.000e+05,0.000,2821.249,269.9,1.537e-01,1.447e-07,0.0,1.275e-07,1.643e-07,1.289e-07,-10.9,12.70,1300.9,191.10,0.0,-11.9,13.5,-10.9,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,48.43,46.51,262.94,22.30,100.02,171.92,19.81,62064.0,4.1178e+19,3.935e+03,1.419e+00,2.117,1.0018,3.9189e+19,90.82,95.17,2.02,1.9848e+18,9.11,4.82,4.00,4.1178e+15,0.08,0.01,16.04,
10000.0,600.000,28.00,58.00,26026.303,25426.303,8.360,322.6,1.108e-01,8.665e-08,146.295,92.245,1342.5,1.000e+05,0.000,2006.111,322.6,1.108e-01,8.665e-08,0.0,7.635e-08,9.835e-08,7.737e-08,-10.7,12.70,1420.8,177.80,0.0,-11.9,13.5,-10.7,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,48.43,46.51,260.04,22.53,100.54,171.93,19.81,62064.0,2.4831e+19,3.964e+03,1.409e+00,2.102,1.0019,2.3823e+19,92.21,95.94,2.02,1.0057e+18,7.71,4.05,4.00,2.4831e+15,0.08,0.01,16.04,
10500.0,640.000,28.30,58.50,26063.701,25423.701,8.335,368.4,8.531e-02,5.791e-08,94.618,62.423,1438.5,1.000e+05,0.000,1322.222,368.4,8.531e-02,5.791e-08,0.0,5.102e-08,6.573e-08,5.066e-08,-12.5,12.70,1538.0,166.22,0.0,-11.9,13.5,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.43,46.51,257.14,22.76,100.94,171.93,19.81,62064.0,1.6740e+19,3.999e+03,1.405e+00,2.083,1.0019,1.6216e+19,93.93,96.87,2.02,5.2230e+17,5.99,3.12,4.00,1.6740e+15,0.08,0.01,16.04,
11000.0,680.000,28.60,59.00,26101.082,25421.082,8.311,409.9,7.040e-02,4.272e-08,336.600,213.230,1520.3,1.000e+05,0.000,4768.425,409.9,7.040e-02,4.272e-08,0.0,3.764e-08,4.848e-08,3.975e-08,-6.9,12.70,1576.0,156.05,0.0,-11.9,13.5,-6.9,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,48.43,46.51,254.24,22.98,101.23,171.93,19.81,62064.0,1.2416e+19,4.021e+03,1.402e+00,2.072,1.0019,1.2098e+19,95.00,97.44,2.02,3.1660e+17,4.92,2.55,4.00,1.2416e+15,0.08,0.01,16.04,
11500.0,720.000,28.90,59.50,26138.446,25418.446,8.287,455.0,5.651e-02,3.078e-08,198.343,137.099,1603.8,1.000e+05,0.000,2853.420,455.0,5.651e-02,3.078e-08,0.0,2.712e-08,3.494e-08,3.052e-08,-0.8,12.70,1610.5,147.06,0.0,-11.9,13.5,-0.8,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,48.43,46.51,251.34,23.21,101.40,171.93,19.81,62064.0,8.9782e+18,4.035e+03,1.401e+00,2.065,1.0020,8.7816e+18,95.70,97.81,2.02,1.9573e+17,4.22,2.18,4.00,8.9783e+14,0.08,0.01,16.04,
12000.0,760.000,29.20,60.00,26175.793,25415.793,8.263,489.9,5.116e-02,2.578e-08,269.752,174.755,1666.8,1.000e+05,0.000,3907.570,489.9,5.116e-02,2.578e-08,0.0,2.271e-08,2.926e-08,1.815e-08,-29.6,12.70,1986.6,139.03,0.0,-11.9,13.5,-29.6,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,48.43,46.51,248.44,23.44,101.45,171.93,19.81,62064.0,7.5489e+18,4.051e+03,1.400e+00,2.056,1.0019,7.4153e+18,96.50,98.23,2.02,1.3286e+17,3.42,1.76,4.00,7.5489e+14,0.08,0.01,16.04,
12500.0,800.000,29.50,60.50,26213.124,25413.124,8.240,501.4,4.133e-02,2.034e-08,139.619,131.043,1686.5,1.000e+05,0.000,2052.268,501.4,4.133e-02,2.034e-08,0.0,1.792e-08,2.309e-08,1.792e-08,-11.9,12.70,1796.6,131.84,0.0,-11.9,13.5,-11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.43,46.51,245.54,23.66,101.38,171.93,19.81,62064.0,5.9595e+18,4.053e+03,1.400e+00,2.055,1.0020,5.8564e+18,96.57,98.27,2.02,1.0250e+17,3.35,1.72,4.00,5.9595e+14,0.08,0.01,16.04,
13000.0,840.000,29.80,61.00,26250.439,25410.439,8.216,507.1,3.419e-02,1.662e-08,258.415,242.070,1696.7,1.000e+05,0.000,3847.472,507.1,3.419e-02,1.662e-08,0.0,1.464e-08,1.886e-08,1.530e-08,-7.9,12.70,1768.5,125.34,0.0,-11.9,13.5,-7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.43,46.51,242.64,23.89,101.19,171.93,19.81,62064.0,4.8738e+18,4.056e+03,1.400e+00,2.054,1.0019,4.7939e+18,96.75,98.36,2.02,7.9443e+16,3.17,1.63,4.00,4.8738e+14,0.08,0.01,16.04,
13500.0,880.000,30.10,61.50,26287.739,25407.739,8.192,511.5,2.929e-02,1.409e-08,258.385,242.655,1705.3,1.000e+05,0.000,3886.949,511.5,2.929e-02,1.409e-08,0.0,1.242e-08,1.600e-08,1.143e-08,-18.9,12.70,1893.4,119.46,0.0,-11.9,13.5,-18.9,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.43,46.51,239.74,0.12,100.88,171.93,19.81,62064.0,4.1400e+18,4.063e+03,1.399e+00,2.050,1.0020,4.0791e+18,97.07,98.53,2.02,6.0437e+16,2.85,1.46,4.00,4.1395e+14,0.08,0.01,16.04,
14000.0,920.000,30.40,62.00,26325.023,25405.023,8.169,514.6,2.589e-02,1.236e-08,283.936,269.637,1711.7,1.000e+05,0.000,4306.432,514.6,2.589e-02,1.236e-08,0.0,1.089e-08,1.403e-08,1.153e-08,-6.7,12.70,1772.4,114.09,0.0,-11.9,13.5,-6.7,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.43,46.51,236.84,0.34,100.46,171.93,19.81,62064.0,3.6363e+18,4.070e+03,1.399e+00,2.047,1.0020,3.5890e+18,97.40,98.70,2.02,4.6908e+16,2.52,1.29,4.00,3.6363e+14,0.08,0.01,16.04,
14500.0,960.000,30.70,62.50,26362.292,25402.292,8.146,517.6,2.247e-02,1.065e-08,282.036,267.858,1718.0,1.000e+05,0.000,4317.545,517.6,2.247e-02,1.065e-08,0.0,9.381e-09,1.208e-08,1.003e-08,-5.8,12.70,1769.8,109.19,0.0,-11.9,13.5,-5.8,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.43,46.51,233.94,0.57,99.91,171.93,19.81,62064.0,3.1378e+18,4.077e+03,1.399e+00,2.043,1.0020,3.1027e+18,97.75,98.88,2.02,3.4830e+16,2.17,1.11,4.00,3.1378e+14,0.08,0.01,16.04,
15000.0,1000.000,31.00,63.00,26399.546,25399.546,8.123,521.4,1.887e-02,8.864e-09,222.621,212.170,1725.3,1.000e+05,0.000,3446.856,521.4,1.887e-02,8.864e-09,0.0,7.810e-09,1.006e-08,8.541e-09,-3.7,12.70,1757.7,106.87,0.0,-11.9,13.5,-3.7,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.43,46.51,231.04,0.80,99.26,171.93,19.81,62064.0,2.6163e+18,4.083e+03,1.398e+00,2.040,1.0020,2.5909e+18,98.04,99.03,2.02,2.5116e+16,1.88,0.96,4.00,2.6163e+14,0.08,0.01,16.04,
15500.0,1040.000,31.30,63.50,26436.785,25396.785,8.100,524.6,1.657e-02,7.727e-09,307.775,291.448,1731.5,1.000e+05,0.000,4805.292,524.6,1.657e-02,7.727e-09,0.0,6.808e-09,8.771e-09,8.434e-09,9.1,12.70,1657.4,106.84,0.0,-11.9,13.5,9.1,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.43,46.51,228.14,1.02,98.50,171.93,19.81,62064.0,2.2832e+18,4.088e+03,1.398e+00,2.038,1.0018,2.2644e+18,98.32,99.17,2.02,1.8640e+16,1.60,0.82,4.00,2.2836e+14,0.08,0.01,16.04,
16000.0,1080.000,31.60,64.00,26474.011,25394.011,8.077,527.7,1.455e-02,6.736e-09,307.775,291.448,1737.7,1.000e+05,0.000,4845.292,527.7,1.455e-02,6.736e-09,0.0,5.935e-09,7.646e-09,7.398e-09,9.8,12.70,1658.1,106.81,0.0,-11.9,13.5,9.8,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.43,46.51,225.24,1.25,97.63,171.93,19.81,62064.0,1.9930e+18,4.093e+03,1.398e+00,2.035,1.0019,1.9790e+18,98.56,99.30,2.02,1.3834e+16,1.36,0.69,4.00,1.9932e+14,0.08,0.01,16.04,
16500.0,1120.000,31.90,64.50,26511.223,25391.223,8.054,530.8,1.264e-02,5.810e-09,263.230,252.273,1743.6,1.000e+05,0.000,4181.126,530.8,1.264e-02,5.810e-09,0.0,5.119e-09,6.595e-09,6.976e-09,20.1,12.70,1591.3,106.78,0.0,-11.9,13.5,20.1,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.43,46.51,222.34,1.48,96.66,171.93,19.81,62064.0,1.7209e+18,4.098e+03,1.398e+00,2.033,1.0019,1.7107e+18,98.77,99.41,2.02,1.0026e+16,1.15,0.58,4.00,1.7210e+14,0.08,0.01,16.04,
17000.0,1160.000,32.20,65.00,26548.421,25388.421,8.031,533.8,1.086e-02,4.958e-09,263.230,252.273,1749.2,1.000e+05,0.000,4221.126,533.8,1.086e-02,4.958e-09,0.0,4.369e-09,5.628e-09,5.961e-09,20.2,12.70,1595.3,106.74,0.0,-11.9,13.5,20.2,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,48.43,46.51,219.44,1.70,95.59,171.93,19.81,62064.0,1.4699e+18,4.102e+03,1.397e+00,2.031,1.0019,1.4626e+18,98.97,99.51,2.02,7.0961e+15,0.95,0.48,4.00,1.4700e+14,0.08,0.01,16.04,
17500.0,1200.000,32.50,65.50,26585.607,25385.607,8.009,536.8,9.326e-03,4.231e-09,263.230,252.273,1754.9,1.000e+05,0.000,4261.126,536.8,9.326e-03,4.231e-09,0.0,3.728e-09,4.803e-09,4.318e-09,2.1,12.70,1737.1,106.71,0.0,-11.9,13.5,2.1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,48.43,46.51,216.54,1.93,94.42,171.93,19.81,62064.0,1.2556e+18,4.106e+03,1.397e+00,2.029,1.0021,1.2505e+18,99.13,99.59,2.02,5.0222e+15,0.79,0.40,4.00,1.2556e+14,0.08,0.01,16.04,
18000.0,1240.000,32.80,66.00,26622.779,25382.779,7.986,540.1,8.016e-03,3.613e-09,264.164,253.162,1760.6,1.000e+05,0.000,4316.256,540.1,8.016e-03,3.613e-09,0.0,3.183e-09,4.101e-09,3.636e-09,0.6,12.70,1754.9,106.67,0.0,-11.9,13.5,0.6,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.43,46.51,213.64,2.16,93.17,171.93,19.81,62064.0,1.0726e+18,4.108e+03,1.397e+00,2.028,1.0020,1.0689e+18,99.26,99.65,2.02,3.6116e+15,0.66,0.34,4.00,1.0727e+14,0.08,0.01,16.04,
18500.0,1280.000,33.10,66.50,26659.939,25379.939,7.964,543.4,6.889e-03,3.085e-09,264.164,253.162,1766.3,1.000e+05,0.000,4356.256,543.4,6.889e-03,3.085e-09,0.0,2.718e-09,3.501e-09,3.474e-09,12.6,12.70,1664.4,106.63,0.0,-11.9,13.5,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.43,46.51,210.74,2.38,91.82,171.93,19.81,62064.0,9.1641e+17,4.110e+03,1.397e+00,2.027,1.0020,9.1373e+17,99.36,99.71,2.02,2.5971e+15,0.56,0.28,4.00,9.1645e+13,0.08,0.01,16.04,
19000.0,1320.000,33.40,67.00,26697.087,25377.087,7.942,546.9,5.968e-03,2.654e-09,294.446,280.281,1772.2,1.000e+05,0.000,4897.912,546.9,5.968e-03,2.654e-09,0.0,2.339e-09,3.013e-09,2.570e-09,-3.2,12.70,1801.0,106.59,0.0,-11.9,13.5,-3.2,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.43,46.51,207.84,2.61,90.40,171.93,19.81,62064.0,7.8882e+17,4.111e+03,1.397e+00,2.026,1.0020,7.8680e+17,99.43,99.74,2.02,1.9461e+15,0.49,0.25,4.00,7.8883e+13,0.08,0.01,16.04,
19500.0,1360.000,33.70,67.50,26734.222,25374.222,7.920,550.5,5.210e-03,2.301e-09,294.446,280.281,1778.3,1.000e+05,0.000,4937.912,550.5,5.210e-03,2.301e-09,0.0,2.027e-09,2.612e-09,2.169e-09,-5.8,12.70,1831.8,106.55,0.0,-11.9,13.5,-5.8,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.43,46.51,204.94,2.84,88.90,171.93,19.81,62064.0,6.8407e+17,4.112e+03,1.397e+00,2.026,1.0020,6.8248e+17,99.48,99.77,2.02,1.5196e+15,0.44,0.22,4.00,6.8408e+13,0.08,0.01,16.04,
20000.0,1400.000,34.00,68.00,26771.347,25371.347,7.898,554.1,4.548e-03,1.995e-09,294.446,280.281,1784.3,1.000e+05,0.000,4977.912,554.1,4.548e-03,1.995e-09,0.0,1.758e-09,2.265e-09,2.067e-09,3.6,12.70,1753.2,106.50,0.0,-11.9,13.5,3.6,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.43,46.51,202.04,3.06,87.33,171.93,19.81,62064.0,5.9324e+17,4.113e+03,1.397e+00,2.025,1.0020,5.9199e+17,99.53,99.79,2.02,1.1865e+15,0.40,0.20,4.00,5.9324e+13,0.08,0.01,16.04,
20500.0,1440.000,34.30,68.50,26808.460,25368.460,7.876,557.2,4.078e-03,1.779e-09,366.495,348.415,1789.3,1.000e+05,0.000,6235.980,557.2,4.078e-03,1.779e-09,0.0,1.567e-09,2.019e-09,1.833e-09,3.0,12.70,1762.7,106.46,0.0,-11.9,13.5,3.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.43,46.51,199.14,3.29,85.69,171.93,19.81,62064.0,5.2899e+17,4.114e+03,1.397e+00,2.025,1.0020,5.2800e+17,99.57,99.81,2.02,9.4301e+14,0.35,0.18,4.00,5.2900e+13,0.08,0.01,16.04,
